PathCode,StudentNum,TrainingNum,PredictorsNum,Target,RMSE,MSE,R2,AdjR2,PredR2,PredMSE,PredRMSE
1103,53,37,12,m2112,8.05560672714268,64.8927997423865,0.580855630764455,0.371283446146683,0.565769749560701,120.687174019557,10.985771434886
1103,53,37,12,m2113,6.8712895884547,47.2146206084059,0.85289434370631,0.779341515559465,0.5760416216174,170.456109421039,13.0558840918966
1103,53,37,12,m2114,11.0588364672471,122.297864009315,0.573814836981908,0.360722255472861,0.525429724106063,167.832890343975,12.9550333980262
1103,53,37,12,m2118,7.91521906306758,62.6506928163484,0.694826084075227,0.542239126112841,0.674305174475943,127.498073983959,11.2915045048903
0662,49,34,8,m2006,11.5346646563858,133.048488735275,0.623025512171842,0.502393676066831,0.294347318925905,300.783671249298,17.3431159613634
0662,49,34,8,m2014,7.62317515550788,58.1127994515526,0.420698509009003,0.235322031891883,-0.343940950992879,72.1408303336535,8.49357582727401
0662,49,34,8,m2031,18.6966450676412,349.564536785353,0.53222335111123,0.382534823466824,0.254825153862406,438.705959194534,20.9453087634089
0662,49,34,8,m2034,7.51392500929194,56.4590690452629,0.785098902936804,0.716330551876582,0.225516868593876,72.4102213419246,8.50941956551236
0662,49,34,8,m2035,10.395259189935,108.061413625928,0.726017152728611,0.638342641601767,-0.234548345838373,164.849996465724,12.8393923713595
0662,49,34,8,m2038,10.2983445719209,106.055900922013,0.717451964621095,0.627036593299845,0.625482445905594,47.3822030044846,6.88347317888903
1300,48,34,5,m2001,7.75977768618217,60.2141497389707,0.389788584840488,0.280822260704861,0.160675016316551,81.3160311998214,9.01754019673999
1300,48,34,5,m2002,3.56102776496595,12.6809187428584,0.433042096313304,0.331799613512109,-0.0696423185718125,85.1402541430553,9.2271476710333
1300,48,34,5,m2018,6.92897987717048,48.0107621382335,0.338558840601459,0.220444347851719,0.195967878070266,62.7842429904826,7.92365086248016
1300,48,34,5,m2033,4.67891783569255,21.8922721131618,0.727836777991695,0.679236202633069,-0.0669134332089456,73.834764326766,8.59271577132434
1105,43,30,12,m2001,9.04239310551625,81.7648730746878,0.864540183834865,0.76892149007124,0.263413491183195,195.295670337653,13.9748227300976
1105,43,30,12,m2005,5.31308560707875,28.2288786681473,0.85975755805062,0.760762893145176,0.116838736913794,58.7694175424111,7.66612141453624
1105,43,30,12,m2008,8.99655177305576,80.9379438052728,0.807331086649911,0.671329500755731,-0.0692144669234991,125.699130348142,11.2115623509011
1105,43,30,12,m2019,10.6801610591153,114.065840248643,0.734111045222523,0.546424724203128,0.141204235322138,258.50260679978,16.078016258226
1105,43,30,12,m2020,10.3362229596212,106.837505071001,0.776901483500276,0.619420177735765,-1.15917087948627,342.605481090554,18.5096051035821
1105,43,30,12,m2021,7.91440964844939,62.6378800834688,0.504231813852967,0.15427780010212,0.00602364248582898,73.3189897797139,8.56265086171998
1105,43,30,12,m2022,9.16375179764615,83.974347008863,0.796318357043906,0.652543079663134,-1.41188203053333,381.876564337343,19.5416622716017
1105,43,30,12,m2066,7.1107372298873,50.5625839525053,0.723849669995942,0.528920025287195,-1.58790093567055,141.676091460497,11.9027766281862
1105,43,30,12,m2072,8.08676370676351,65.3957472490275,0.757103823514814,0.585647698937036,0.18289363529904,95.9350561443577,9.79464425818303
1105,43,30,12,m2076,4.5377727777743,20.5913817827095,0.867372163660698,0.773752514480014,0.701553984025012,43.9404365058559,6.62875829291248
1105,43,30,12,m2083,8.33018832107918,69.3920374646439,0.764794641196769,0.598767329100371,-0.701291125630055,318.111240058637,17.8356732437729
1105,43,30,12,m2086,7.72911005426706,59.7391422309721,0.744926806387963,0.564875140308878,-0.29507351978327,133.614804088409,11.5591869994567
1113,43,30,10,m2088,7.94566576036378,63.1336043754173,0.856359325690885,0.780758970791351,-0.218131403497202,141.231164024403,11.8840718621356
1113,43,30,10,m2089,7.51632116874113,56.4950839116661,0.840168566828557,0.756046759896219,0.311906527163213,74.5665317250468,8.63519147008605
1113,43,30,10,m2090,7.36753977687528,54.2806423638394,0.780051282461748,0.664288799546878,0.0638155753100388,162.486162988201,12.7470060401728
1113,43,30,10,m2093,6.58586875296785,43.3736672313182,0.694943606906721,0.534387610541836,0.540095744448236,26.1356240847287,5.11230125136701
1113,43,30,10,m2094,8.43522063863692,71.1529472224862,0.780349321305772,0.664743700940388,-0.638291631869368,139.846124741701,11.8256553620381
1113,43,30,10,m2095,8.69576380364669,75.616308128812,0.718395256419724,0.570182233482737,0.15163025859361,71.0622607062062,8.42984345680311
1113,43,30,10,m2098,7.95883645575094,63.3430777293903,0.81845649254704,0.722907278098114,0.185668474606533,125.676892575813,11.2105705731605
1113,43,30,10,m2099,6.68554737218593,44.6965436657422,0.758868120225331,0.631956604554453,-1.06386639850888,86.6335398285325,9.30771399584949
1118,42,29,10,m2001,12.2959295703535,151.189883999095,0.599641247488777,0.377219718315876,0.346018297305531,187.038766970618,13.6762117185505
1118,42,29,10,m2005,7.28006054764938,52.9992815774409,0.578010601229036,0.343572046356278,-0.248518671105714,56.3975830486451,7.5098324248045
1118,42,29,10,m2008,11.0690996955169,122.524968069292,0.662682833360563,0.475284407449765,0.267739141469758,201.107428922028,14.1812350986093
1118,42,29,10,m2026,6.97644069484281,48.6707247686589,0.809102861796406,0.703048896127742,-0.202884278731575,184.347353959454,13.5774575661077
1118,42,29,10,m2027,7.81097864231973,61.011387350775,0.256236707213816,-0.156965122111842,-0.218707533085039,85.5691336543614,9.2503585689616
1118,42,29,10,m2028,9.52049483620772,90.639821926258,0.332251509462757,-0.0387198741690447,0.263199140791513,39.4995016830112,6.28486290089221
1118,42,29,10,m2033,9.9599211741314,99.2000297949109,0.546912925653228,0.295197884349466,0.435970770637825,109.46839481112,10.4627145049036
1118,42,29,10,m2071,11.3304990344488,128.380208369644,0.431386872378543,0.115490690366623,0.0643998392306607,142.809122764532,11.9502770999058
1118,42,29,10,m2081,10.7143665908892,114.797651443963,0.609088587591496,0.391915580697883,0.324389537443635,134.930203149127,11.6159460720652
1118,42,29,10,m2082,14.2760381562499,203.805265438703,0.482943959490447,0.195690603651807,-0.032911819860223,128.851165599368,11.3512627314924
1118,42,29,10,m2083,7.4630868337361,55.6976650878852,0.624965414892471,0.416612867610511,-0.189659460144455,120.824348958103,10.9920129620604
0670,40,28,8,m2001,10.5554993210573,111.418565916841,0.661973270977393,0.5196462271784,0.189228666970864,114.110434767372,10.6822485819874
0670,40,28,8,m2004,6.2265107035787,38.7694355417801,0.822810926623651,0.748205000991504,0.564507974867226,60.8116225095126,7.79818071793111
0670,40,28,8,m2007,8.1305343549147,66.1055888964482,0.742340716289643,0.633852596832651,0.0876082521622241,147.934184225808,12.1628197481426
0670,40,28,8,m2009,11.1050758020113,123.322708568416,0.664952399403538,0.523879725468185,0.416098910393987,127.922997047851,11.3103049051673
0670,40,28,8,m2011,12.5233081233301,156.833246351865,0.512675663017031,0.307486468497887,0.206125489491192,72.6836218510286,8.52546901061922
0670,40,28,8,m2048,5.29492919012957,28.0362751284862,0.833673840330586,0.763641773101359,0.523042097453907,82.2321794896657,9.06819604384828
0670,40,28,8,m2049,9.66735199876262,93.4576946679797,0.735685043281935,0.624394535190118,-1.49361222625314,203.575731471055,14.2679967574658
0670,40,28,8,m2050,6.12884750089759,37.5627716892586,0.886326227339157,0.838463586218802,-1.35196787500178,310.394427059263,17.6180142768492
